unique_dest,avg_ttl,sum_pay,port_count,target
1,105,96,1,Benign
1,107,90,1,Benign
1,106,96,1,Benign
1,44,18,1,Benign
1,107,192,1,Benign
1,106,96,1,Benign
1,106,96,1,Benign
1,106,288,1,Benign
1,108,90,1,Benign
1,107,96,1,Benign
1,50,666,1,Benign
1,50,222,1,Benign
1,50,333,1,Benign
1,48,161,1,Benign
1,110,26,1,Benign
1,107,96,1,Benign
1,108,18,1,Benign
1,43,244,1,Benign
1,105,96,1,Benign
1,49,333,1,Benign
1,49,7502,6,Benign
1,47,54,1,Benign
1,46,982,1,Benign
1,47,192,1,Benign
1,47,96,1,Benign
1,111,124,1,Benign
1,107,96,1,Benign
1,107,65,1,Benign
1,109,65,1,Benign
1,107,161,1,Benign
1,108,65,1,Benign
1,108,96,1,Benign
1,107,65,1,Benign
1,44,312,1,Benign
1,41,2,1,Benign
1,111,96,1,Benign
1,115,18,1,Benign
1,107,86,1,Benign
1,107,96,1,Benign
1,108,177,1,Benign
1,107,96,1,Benign
1,109,96,1,Benign
1,45,96,1,Benign
1,110,19,1,Benign
1,109,192,1,Benign
1,106,96,1,Benign
1,106,62,1,Benign
1,107,96,1,Benign
1,107,254,1,Benign
1,107,865,1,Benign
1,106,172,1,Benign
1,106,96,1,Benign
1,106,192,1,Benign
1,107,26,1,Benign
1,107,96,1,Benign
1,107,192,1,Benign
1,106,96,1,Benign
1,108,132,1,Benign
1,107,192,1,Benign
1,106,96,1,Benign
1,108,192,1,Benign
1,106,96,1,Benign
1,107,96,1,Benign
1,39,51,1,Benign
1,108,244,1,Benign
1,107,86,1,Benign
1,106,96,1,Benign
1,107,96,1,Benign
1,43,136,1,Benign
1,42,96,1,Benign
1,42,384,1,Benign
1,110,96,1,Benign
1,49,333,1,Benign
1,111,222,1,Benign
1,48,333,1,Benign
1,112,131,1,Benign
1,108,96,1,Benign
1,106,96,1,Benign
1,107,140,1,Benign
1,107,96,1,Benign
1,42,96,1,Benign
1,109,18,1,Benign
1,103,96,1,Benign
1,44,446,1,Benign
2,117,228,1,Bot
1,110,96,1,Benign
1,112,167,1,Benign
1,109,687,1,Benign
1,112,71,1,Benign
1,42,192,1,Benign
1,110,81,1,Benign
2,49,780,3,Benign
2,115,5138,1,Bot
1,109,167,1,Benign
1,45,451,1,Benign
1,118,432,4,Bot
6,119,722,1,Bot
2,111,766,1,Bot
8,55,480,1,Bot
1,107,65,1,Benign
5,110,532,1,Bot
4,118,13450,1,Bot
2,110,1046,1,Bot
4,47,190,1,Bot
1,120,76,1,Bot
3,119,856,1,Bot
5,111,912,1,Bot
7,119,3154,1,Bot
5,119,3714,1,Bot
2,119,1738,1,Bot
3,118,3116,1,Bot
6,118,632,1,Bot
6,117,2646,1,Bot
5,118,852,1,Bot
2,117,228,1,Bot
3,118,646,1,Bot
2,114,3250,1,Bot
8,113,2356,1,Bot
3,118,266,1,Bot
3,111,7488,1,Bot
1,112,155,1,Benign
1,108,71,1,Benign
1,109,96,1,Benign
2,109,418,1,Bot
2,248,144,2,Bot
1,46,1682,1,Benign
1,107,90,1,Benign
1,107,96,1,Benign
1,106,96,1,Benign
1,106,132,1,Benign
1,106,26,1,Benign
1,107,26,1,Benign
1,108,210,1,Benign
1,106,86,1,Benign
1,44,35,1,Benign
1,108,96,1,Benign
1,108,96,1,Benign
1,108,288,1,Benign
1,106,65,1,Benign
1,107,42,1,Benign
1,64,43405,1,Bot
1,106,96,1,Benign
1,48,18,1,Benign
1,113,218,1,Benign
1,47,167,1,Benign
1,107,384,1,Benign
1,37,124,1,Benign
1,102,62,1,Benign
1,38,73,1,Benign
1,48,111,1,Benign
1,44,65,1,Benign
1,108,96,1,Benign
1,107,96,1,Benign
1,108,155,1,Benign
1,43,94,1,Benign
1,108,96,1,Benign
1,44,43,1,Benign
1,43,288,1,Benign
1,44,43,1,Benign
1,108,192,1,Benign
1,108,96,1,Benign
1,46,226,1,Benign
1,112,192,1,Benign
1,112,18,1,Benign
1,111,27,1,Benign
1,237,17784,1,Benign
1,108,90,1,Benign
1,101,450,1,Benign
1,103,96,1,Benign
1,101,96,1,Benign
1,114,222,1,Benign
1,49,444,1,Benign
1,48,310,1,Benign
1,114,555,1,Benign
1,112,96,1,Benign
1,49,270,1,Benign
1,41,288,1,Benign
1,40,258,1,Benign
1,106,52,1,Benign
1,33,65,1,Benign
4,116,14064,1,Bot
1,46,63,1,Benign
1,110,372,1,Benign
1,104,26,1,Benign
1,108,172,1,Benign
1,109,18,1,Benign
3,117,150,1,Bot
1,102,18,1,Benign
1,102,86,1,Benign
1,105,705,1,Benign
1,41,65,1,Benign
1,105,96,1,Benign
1,105,86,1,Benign
1,107,96,1,Benign
1,107,96,1,Benign
1,108,90,1,Benign
1,107,96,1,Benign
1,107,86,1,Benign
1,107,258,1,Benign
1,107,96,1,Benign
1,114,314,1,Bot
1,107,96,1,Benign
1,107,499,1,Benign
1,107,96,1,Benign
1,46,400,3,Benign
1,47,540,3,Benign
1,110,300,1,Bot
1,44,18,1,Benign
1,110,18,1,Benign
1,110,96,1,Benign
2,119,13488,1,Bot
2,106,1940,2,Benign
1,105,96,1,Benign
3,105,240,1,Bot
1,109,96,1,Benign
1,108,35,1,Benign
1,109,288,1,Benign
1,105,38,1,Bot
1,108,192,1,Benign
4,105,190,1,Bot
2,41,228,1,Bot
1,66,321855,3,Bot
1,232,122,1,Bot
1,45,96,1,Benign
1,44,18,1,Benign
1,107,43,1,Benign
1,43,96,1,Benign
1,108,96,1,Benign
1,107,65,1,Benign
2,104,628,1,Bot
1,108,192,1,Benign
6,104,1748,1,Bot
1,44,104,1,Benign
1,108,35,1,Benign
1,108,96,1,Benign
8,40,570,1,Bot
1,46,96,1,Benign
1,108,226,1,Benign
2,110,2171,2,Benign
2,42,232,2,Bot
1,108,44,1,Benign
1,108,96,1,Benign
1,108,65,1,Benign
1,110,54,1,Benign
1,108,96,1,Benign
1,107,161,1,Benign
1,108,65,1,Benign
1,108,96,1,Benign
3,106,1600,1,Bot
1,107,51,1,Benign
8,40,1178,1,Bot
7,40,608,1,Bot
5,40,1140,1,Bot
1,108,65,1,Benign
1,108,214,1,Benign
1,108,96,1,Benign
1,103,26,1,Benign
1,101,244,1,Benign
1,111,222,1,Benign
1,109,65,1,Benign
1,107,65,1,Benign
1,108,96,1,Benign
1,44,147,1,Benign
1,105,522,1,Benign
1,47,72,1,Bot
1,110,192,1,Benign
1,104,71,1,Benign
1,43,65,1,Benign
1,107,142,1,Benign
1,106,96,1,Benign
1,106,96,1,Benign
1,105,167,1,Benign
1,104,71,1,Benign
1,105,136,1,Benign
1,105,576,1,Benign
1,106,96,1,Benign
1,106,71,1,Benign
1,105,18,1,Benign
1,108,90,1,Benign
1,106,71,1,Benign
1,107,96,1,Benign
1,107,62,1,Benign
1,43,71,1,Benign
1,107,65,1,Benign
1,106,167,1,Benign
1,106,434,1,Benign
1,106,96,1,Benign
1,105,96,1,Benign
2,112,548,1,Bot
2,112,1058,1,Bot
1,107,90,1,Benign
1,106,192,1,Benign
1,106,71,1,Benign
7,110,4600,1,Bot
1,104,96,1,Benign
1,40,96,1,Benign
1,104,192,1,Benign
1,106,238,1,Benign
1,106,239,1,Benign
1,106,155,1,Benign
1,106,167,1,Benign
1,109,140,3,Benign
1,45,38,1,Benign
1,44,95,1,Benign
1,45,38,1,Benign
3,105,3550,1,Bot
2,105,3238,1,Bot
2,105,388,1,Bot
1,105,50,1,Bot
1,44,96,1,Benign
4,106,418,1,Bot
5,113,760,1,Bot
1,106,38,1,Bot
4,110,646,1,Bot
1,104,1750,1,Bot
4,107,1094,1,Bot
4,109,10000,1,Bot
1,108,96,1,Benign
1,110,62,1,Benign
1,101,172,1,Benign
1,104,26,1,Benign
1,48,36,1,Benign
1,45,18,1,Benign
1,46,18,1,Benign
1,109,18,1,Benign
1,44,38,1,Benign
1,108,90,1,Benign
1,113,96,1,Benign
1,49,569,1,Benign
1,113,390,1,Benign
1,48,90,1,Benign
1,112,18,1,Benign
1,112,96,1,Benign
1,98,192,1,Benign
1,98,96,1,Benign
1,35,90,1,Benign
2,98,161,2,Benign
1,94,96,1,Benign
1,97,18,1,Benign
1,101,172,1,Benign
1,100,96,1,Benign
2,92,167,2,Benign
1,91,65,1,Benign
1,97,1824,1,Benign
1,111,190,1,Bot
1,97,65,1,Benign
4,111,666,1,Bot
1,112,18,1,Benign
1,43,65,1,Benign
1,107,96,1,Benign
3,115,950,1,Bot
1,42,71,1,Benign
1,108,18,1,Benign
2,116,2698,1,Bot
1,42,65,1,Benign
1,107,96,1,Benign
1,45,192,1,Benign
5,113,4150,1,Bot
1,107,96,1,Benign
9,116,2176,1,Bot
1,107,96,1,Benign
1,114,76,1,Bot
1,43,113,1,Benign
1,88,197,2,Benign
1,109,96,1,Benign
1,110,18,1,Benign
1,109,96,1,Benign
1,116,38,1,Bot
1,108,86,1,Benign
1,108,26,1,Benign
1,107,172,1,Benign
1,107,96,1,Benign
1,108,18,1,Benign
1,109,59,1,Benign
1,107,18,1,Benign
5,117,492,1,Bot
1,114,96,1,Benign
1,107,1162,1,Benign
1,108,26,1,Benign
1,111,50,1,Bot
1,111,18,1,Benign
1,111,26,1,Benign
1,104,71,1,Benign
1,105,192,1,Benign
8,117,2242,1,Bot
1,46,90,1,Benign
1,111,43,1,Benign
1,109,312,1,Benign
1,107,96,1,Benign
1,108,96,1,Benign
1,43,81,1,Benign
1,106,96,1,Benign
1,107,18,1,Benign
1,111,192,1,Benign
1,113,96,1,Benign
1,111,266,1,Benign
1,113,26,1,Benign
1,111,96,1,Benign
1,110,62,1,Benign
1,112,96,1,Benign
1,111,96,1,Benign
1,240,36,1,Benign
1,112,65,1,Benign
1,112,198,1,Benign
1,112,205,1,Benign
1,110,65,1,Benign
1,111,288,1,Benign
1,111,156,1,Benign
1,110,113,1,Benign
1,109,197,1,Benign
1,110,65,1,Benign
1,110,65,1,Benign
1,112,96,1,Benign
1,112,96,1,Benign
1,111,26,1,Benign
1,112,423,1,Benign
1,112,18,1,Benign
1,51,38,1,Bot
1,112,18,1,Benign
1,110,43,1,Benign
1,112,44,1,Benign
1,111,26,1,Benign
1,110,132,1,Benign
1,110,286,1,Benign
1,45,130,1,Benign
1,109,62,1,Benign
1,110,96,1,Benign
1,110,132,1,Benign
1,111,96,1,Benign
1,111,131,1,Benign
1,111,131,1,Benign
1,110,96,1,Benign
1,111,96,1,Benign
1,111,288,1,Benign
1,111,96,1,Benign
1,111,95,1,Benign
1,111,186,1,Benign
8,114,798,1,Bot
1,112,204,1,Benign
1,111,18,1,Benign
1,111,425,1,Benign
1,111,96,1,Benign
1,111,96,1,Benign
1,111,51,1,Benign
1,110,156,1,Benign
1,47,158,1,Benign
1,111,130,1,Benign
1,110,192,1,Benign
1,112,192,1,Benign
1,45,65,1,Benign
1,107,18,1,Benign
1,106,192,1,Benign
1,106,62,1,Benign
1,106,86,1,Benign
1,106,96,1,Benign
1,42,172,1,Benign
1,106,172,1,Benign
1,107,881,1,Benign
1,49,333,1,Benign
1,111,480,1,Benign
1,111,96,1,Benign
1,108,172,1,Benign
1,111,18,1,Benign
1,109,26,1,Benign
1,114,50,1,Bot
1,108,65,1,Benign
1,42,96,1,Benign
1,107,96,1,Benign
4,240,226,1,Bot
1,109,90,1,Benign
1,45,364,3,Benign
1,108,18,1,Benign
1,108,18,1,Benign
1,108,71,1,Benign
1,106,168,1,Benign
1,107,333,1,Benign
1,49,93,1,Benign
1,110,207,1,Benign
1,108,96,1,Benign
3,113,608,1,Bot
1,114,418,1,Bot
1,112,96,1,Benign
1,48,96,1,Benign
1,116,5600,1,Bot
2,116,190,1,Bot
6,114,850,1,Bot
2,116,138,1,Bot
1,116,38,1,Bot
4,115,7362,1,Bot
2,115,114,1,Bot
1,113,96,1,Benign
3,52,6500,1,Bot
1,52,200,1,Bot
1,112,96,1,Benign
1,113,96,1,Benign
1,113,192,1,Benign
3,115,304,1,Bot
5,35,760,1,Bot
1,52,802,1,Bot
3,115,1026,1,Bot
1,113,96,1,Benign
7,117,3634,1,Bot
1,113,96,1,Benign
1,114,90,1,Benign
8,116,5464,1,Bot
3,117,6250,1,Bot
2,118,76,1,Bot
1,117,76,1,Bot
2,118,400,1,Bot
1,113,96,1,Benign
1,49,219,1,Benign
1,111,96,1,Benign
2,116,1400,1,Bot
1,116,1100,1,Bot
2,116,450,1,Bot
2,116,11125,1,Bot
1,117,38,1,Bot
6,117,2394,1,Bot
1,112,96,1,Benign
1,112,96,1,Benign
4,116,2200,1,Bot
8,116,7700,1,Bot
1,112,96,1,Benign
1,117,1430,5,Bot
1,50,104,1,Benign
1,113,96,1,Benign
1,116,50,1,Bot
1,113,96,1,Benign
5,116,5650,1,Bot
1,113,192,1,Benign
1,113,96,1,Benign
1,110,18,1,Benign
1,113,90,1,Benign
1,113,41,1,Benign
1,112,96,1,Benign
1,114,90,1,Benign
1,48,18,1,Benign
1,112,96,1,Benign
1,50,18,1,Benign
1,114,96,1,Benign
1,114,96,1,Benign
1,114,96,1,Benign
1,114,96,1,Benign
1,49,0,5,Benign
1,112,205,1,Benign
1,110,206,1,Benign
1,113,38,1,Bot
1,113,96,1,Benign
1,113,18,1,Benign
1,106,95,1,Benign
1,101,9984,1,Benign
2,112,114,1,Bot
1,105,86,1,Benign
1,106,273,1,Benign
1,111,1250,1,Bot
1,111,240,1,Benign
1,102,203,1,Benign
1,38,18,1,Benign
1,113,50,1,Bot
1,113,50,1,Bot
1,102,26,1,Benign
1,102,192,1,Benign
1,107,90,1,Benign
1,110,78,1,Benign
1,109,18,1,Benign
1,111,50,1,Bot
1,109,86,1,Benign
1,106,18,1,Benign
1,108,26,1,Benign
3,116,1064,1,Bot
1,107,18,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,109,62,1,Benign
1,109,172,1,Benign
1,108,846,1,Benign
1,108,26,1,Benign
1,109,192,1,Benign
1,110,26,1,Benign
1,106,195,1,Benign
1,104,96,1,Benign
1,42,65,1,Benign
5,114,1148,1,Bot
1,108,95,1,Benign
1,119,1064,1,Bot
7,119,760,1,Bot
8,120,2366,1,Bot
1,45,162,1,Benign
1,109,192,1,Benign
1,44,71,1,Benign
1,110,90,1,Benign
1,110,18,1,Benign
1,109,90,1,Benign
1,46,90,1,Benign
1,44,65,1,Benign
1,108,192,1,Benign
1,109,90,1,Benign
1,38,62,1,Benign
1,102,192,1,Benign
1,41,96,1,Benign
1,107,38,1,Benign
1,104,38,1,Benign
1,106,96,1,Benign
1,106,96,1,Benign
1,42,35,1,Benign
1,106,18,1,Benign
1,113,222,1,Benign
1,113,333,1,Benign
4,42,190,1,Bot
1,46,96,1,Benign
1,108,65,1,Benign
1,109,96,1,Benign
1,110,203,1,Benign
1,109,62,1,Benign
1,45,44,1,Benign
1,109,0,1,Benign
1,46,768,1,Benign
1,45,96,1,Benign
1,110,3264,1,Benign
1,112,333,1,Benign
1,109,96,1,Benign
2,48,88,1,Bot
1,45,130,1,Benign
3,49,264,1,Bot
1,109,480,1,Benign
1,49,76,1,Bot
1,110,288,1,Benign
1,47,192,1,Benign
1,110,480,1,Benign
1,45,71,1,Benign
1,46,372,1,Benign
1,45,96,1,Benign
1,110,192,1,Benign
1,46,576,1,Benign
1,46,96,1,Benign
1,110,130,1,Benign
1,110,96,1,Benign
1,109,96,1,Benign
1,110,96,1,Benign
1,46,289,2,Benign
1,46,2995,5,Benign
1,49,2565,4,Benign
1,105,94,1,Benign
1,45,102520,4,Benign
1,46,3863,1,Benign
1,49,222,1,Benign
1,45,416,1,Benign
1,35,62,1,Benign
1,35,62,1,Benign
1,50,666,1,Benign
1,106,65,1,Benign
1,106,65,1,Benign
1,46,51,1,Benign
1,47,18,1,Benign
1,109,38,1,Benign
1,47,576,1,Benign
1,50,333,1,Benign
1,113,26,1,Benign
1,50,666,1,Benign
1,50,1540,1,Benign
1,106,65,1,Benign
1,106,96,1,Benign
1,106,65,1,Benign
1,108,90,1,Benign
1,47,227228,1,Benign
1,238,18924,1,Benign
1,45,38,1,Benign
1,110,19104,1,Benign
1,111,90,1,Benign
1,45,96,1,Benign
1,110,446,1,Benign
1,46,672,1,Benign
1,100,354,1,Benign
1,38,18,1,Benign
1,45,145,1,Benign
1,109,243,1,Benign
1,106,96,1,Benign
1,114,76,1,Bot
1,106,96,1,Benign
1,106,192,1,Benign
11,114,3344,1,Bot
1,42,84,2,Benign
1,104,18,1,Benign
2,50,114,1,Bot
1,105,86,1,Benign
1,105,96,1,Benign
2,114,76,1,Bot
4,115,190,1,Bot
2,115,800,1,Bot
1,105,96,1,Benign
1,104,147,1,Benign
1,104,96,1,Benign
1,104,26,1,Benign
2,106,3897,2,Benign
1,103,2112,1,Benign
1,109,322,1,Benign
1,44,96,1,Benign
1,110,96,1,Benign
1,109,96,1,Benign
3,116,114,1,Bot
1,106,186,1,Benign
1,107,26,1,Benign
1,111,38,1,Bot
1,108,96,1,Benign
1,109,26,1,Benign
1,111,147,1,Benign
1,112,18,1,Benign
1,108,96,1,Benign
1,45,260,1,Benign
1,111,94,1,Benign
1,108,496,1,Benign
1,109,286,1,Benign
1,108,192,1,Benign
1,107,167,1,Benign
1,106,18,1,Benign
1,106,26,1,Benign
1,105,71,1,Benign
1,106,18,1,Benign
1,26,180,1,Benign
1,105,96,1,Benign
1,106,65,1,Benign
1,106,167,1,Benign
1,110,65,1,Benign
1,109,86,1,Benign
1,111,176,1,Bot
1,109,26,1,Benign
1,109,316,1,Benign
1,108,672,1,Benign
1,117,4000,1,Bot
1,107,66617,1,Benign
1,110,632,1,Benign
1,108,96,1,Benign
1,106,90,1,Benign
1,106,172,1,Benign
1,110,192,1,Benign
1,109,96,1,Benign
1,109,62,1,Benign
1,108,214,1,Benign
1,109,172,1,Benign
1,110,26,1,Benign
1,105,294,1,Benign
1,107,18,1,Benign
1,106,96,1,Benign
1,111,90,1,Benign
1,48,768,1,Benign
1,48,18,1,Benign
1,108,14219,6,Benign
1,108,0,1,Benign
1,55,122,1,Bot
1,108,192,1,Benign
1,108,65,1,Benign
1,107,6274,1,Benign
1,104,65,1,Benign
1,51,72,1,Bot
1,110,26,1,Benign
1,109,6336,1,Benign
6,110,4686,6,Benign
1,110,26,1,Benign
1,108,96,1,Benign
1,109,96,1,Benign
1,110,45,1,Benign
1,46,96,1,Benign
1,46,558,1,Benign
1,107,65,1,Benign
1,108,90,1,Benign
1,110,18,1,Benign
1,236,1098,1,Benign
1,110,400,1,Bot
1,108,96,1,Benign
1,108,18,1,Benign
1,106,90,1,Benign
1,113,555,1,Benign
1,49,888,1,Benign
1,109,26,1,Benign
1,48,333,1,Benign
1,45,90,1,Benign
1,44,96,1,Benign
1,103,18,1,Benign
1,102,161,1,Benign
1,109,18,1,Benign
1,45,96,1,Benign
1,110,51,1,Benign
1,44,333,1,Benign
1,47,96,1,Benign
1,113,222,1,Benign
1,42,96,1,Benign
1,47,888,1,Benign
1,242,72,1,Bot
1,49,333,1,Benign
1,106,96,1,Benign
1,107,96,1,Benign
1,43,132,1,Benign
1,49,666,1,Benign
4,51,6052,1,Bot
1,104,192,1,Benign
4,51,12652,1,Bot
1,108,96,1,Benign
2,111,6944,2,Bot
1,106,416,1,Benign
2,114,100,1,Bot
3,117,800,1,Bot
6,119,950,1,Bot
1,36,516,1,Benign
1,246,72,1,Bot
4,120,828,1,Bot
1,101,42,1,Benign
1,40,263,1,Benign
4,119,1026,1,Bot
1,107,286,1,Benign
1,39,168,1,Benign
1,107,36,1,Benign
1,107,416,1,Benign
5,116,452,1,Bot
1,109,96,1,Benign
1,45,96,1,Benign
1,45,95,1,Benign
1,109,38,1,Benign
1,44,36,1,Benign
1,106,43,1,Benign
1,106,96,1,Benign
1,107,200,1,Benign
1,45,76,1,Bot
3,110,836,1,Bot
1,102,96,1,Benign
2,108,4750,1,Bot
3,110,1748,1,Bot
1,46,72,1,Bot
9,114,4684,1,Bot
1,102,96,1,Benign
1,105,18,1,Benign
1,104,62,1,Benign
1,102,302,1,Benign
1,104,96,1,Benign
1,104,96,1,Benign
3,113,646,1,Bot
2,113,76,1,Bot
3,110,2546,1,Bot
3,109,3000,1,Bot
5,109,6400,1,Bot
4,109,3200,1,Bot
3,50,404,1,Bot
1,41,18,1,Benign
4,114,626,1,Bot
1,112,72,1,Bot
1,107,96,1,Benign
1,106,96,1,Benign
1,107,71,1,Benign
4,119,650,1,Bot
1,108,96,1,Benign
1,107,96,1,Benign
5,118,1254,1,Bot
1,111,90,1,Benign
1,110,126,1,Benign
1,112,96,1,Benign
1,112,192,1,Benign
1,115,156,1,Benign
1,113,96,1,Benign
1,47,38,1,Benign
1,46,96,1,Benign
1,47,26,1,Benign
1,48,288,1,Benign
1,107,96,1,Benign
1,108,172,1,Benign
2,109,899,2,Benign
1,50,100,1,Bot
1,110,96,1,Benign
1,111,96,1,Benign
1,110,65,1,Benign
1,112,90,1,Benign
1,110,96,1,Benign
1,109,65,1,Benign
1,48,90,1,Benign
1,108,96,1,Benign
1,46,116,1,Benign
1,110,96,1,Benign
1,111,18,1,Benign
1,108,86,1,Benign
1,42,90,1,Benign
1,105,18,1,Benign
1,109,38,1,Bot
2,99,1202,11,Bot
10,109,2280,1,Bot
5,120,16620,1,Bot
1,40,96,1,Benign
1,39,43,1,Benign
1,40,96,1,Benign
1,35,94,1,Benign
1,110,132,1,Benign
1,46,38,1,Benign
1,50,333,1,Benign
1,47,18,1,Benign
1,45,65,1,Benign
1,109,65,1,Benign
3,117,114,1,Bot
1,54,88,1,Bot
1,107,499,1,Benign
1,110,71,1,Benign
1,110,96,1,Benign
1,109,96,1,Benign
1,109,90,1,Benign
1,45,71,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,46,142,1,Benign
1,46,169,1,Benign
1,110,192,1,Benign
3,53,694,1,Bot
2,54,100,1,Bot
1,113,90,1,Benign
1,109,71,1,Benign
1,107,65,1,Benign
1,106,96,1,Benign
1,105,130,1,Benign
1,105,96,1,Benign
1,108,90,1,Benign
1,41,180,1,Benign
1,42,71,1,Benign
1,104,71,1,Benign
1,41,232,1,Benign
1,115,50,1,Bot
1,42,96,1,Benign
1,105,136,1,Benign
1,105,96,1,Benign
1,106,192,1,Benign
1,106,26,1,Benign
1,107,18,1,Benign
1,107,18,1,Benign
1,105,65,1,Benign
1,106,96,1,Benign
1,106,71,1,Benign
1,103,65,1,Benign
1,104,71,1,Benign
1,105,116,1,Benign
1,105,96,1,Benign
1,39,90,1,Benign
1,107,65,1,Benign
1,106,65,1,Benign
1,108,90,1,Benign
1,106,96,1,Benign
1,106,71,1,Benign
1,106,90,1,Benign
1,106,167,1,Benign
1,41,96,1,Benign
1,42,104,1,Benign
1,42,65,1,Benign
1,104,71,1,Benign
1,106,26,1,Benign
1,112,268,1,Bot
1,41,90,1,Benign
1,103,96,1,Benign
1,110,65,1,Benign
2,49,13416,1,Bot
1,103,96,1,Benign
1,104,86,1,Benign
6,54,478,1,Bot
1,105,26,1,Benign
1,105,172,1,Benign
1,105,86,1,Benign
1,41,172,1,Benign
1,107,1500,1,Bot
1,106,209,1,Benign
1,40,536,1,Benign
1,111,288,1,Benign
1,108,2,1,Benign
1,110,95,1,Benign
1,237,9348,1,Benign
1,47,0,1,Benign
1,46,63,1,Benign
1,53,9580,1,Bot
2,53,8094,1,Bot
1,109,192,1,Benign
1,106,96,1,Benign
3,111,956,1,Bot
1,108,96,1,Benign
3,109,190,1,Bot
1,109,172,1,Benign
1,107,96,1,Benign
1,112,96,1,Benign
1,112,37,1,Benign
1,112,96,1,Benign
1,113,90,1,Benign
1,107,258,1,Benign
5,115,278,1,Bot
1,108,172,1,Benign
1,110,96,1,Benign
1,108,26,1,Benign
1,43,1877,1,Benign
1,109,86,1,Benign
1,111,18,1,Benign
5,116,3552,1,Bot
1,110,90,1,Benign
1,101,96,1,Benign
1,45,18,1,Benign
3,119,2200,1,Bot
1,109,96,1,Benign
1,109,130,1,Benign
1,108,62,1,Benign
1,114,38,1,Bot
1,47,692,1,Bot
9,49,2166,1,Bot
1,107,192,1,Benign
3,50,13526,1,Bot
4,116,1506,1,Bot
1,45,96,1,Benign
2,115,76,1,Bot
6,114,494,1,Bot
1,106,96,1,Benign
1,107,96,1,Benign
2,117,4400,1,Bot
1,106,192,1,Benign
1,106,167,1,Benign
1,106,96,1,Benign
1,98,96,1,Benign
3,51,428,1,Bot
1,46,96,1,Benign
1,111,122,1,Bot
1,45,96,1,Benign
1,109,96,1,Benign
1,45,960,1,Benign
1,108,94,1,Benign
3,107,127,3,Benign
1,51,76,1,Bot
1,113,96,1,Benign
1,113,96,1,Benign
1,100,81,1,Benign
1,107,52,1,Benign
1,107,96,1,Benign
1,107,26,1,Benign
1,109,192,1,Benign
1,108,258,1,Benign
1,108,86,1,Benign
1,108,96,1,Benign
1,108,205,1,Benign
1,107,192,1,Benign
1,99,26,1,Benign
1,114,111,1,Benign
1,112,36,1,Benign
1,49,110,1,Bot
1,106,192,1,Benign
1,106,130,1,Benign
1,111,172,1,Benign
1,100,96,1,Benign
4,50,240,1,Bot
1,37,26,1,Benign
1,45,26,1,Benign
1,46,226640,1,Benign
1,109,78,1,Benign
1,53,50,1,Bot
1,238,78,1,Benign
1,44,288,1,Benign
1,109,44,1,Benign
1,51,996,1,Bot
1,52,50,1,Bot
1,53,226,1,Bot
3,41,114,1,Bot
1,105,17064,2,Benign
1,107,176,1,Benign
9,104,1216,1,Bot
6,104,480,1,Bot
1,108,200,1,Benign
1,109,204,1,Benign
1,110,206,1,Benign
1,108,96,1,Benign
1,108,202,1,Benign
1,108,86,1,Benign
2,116,1976,1,Bot
1,64,2306,1,Bot
5,114,2650,1,Bot
1,110,18,1,Benign
1,111,90,1,Benign
3,113,2128,1,Bot
1,54,144,2,Bot
3,116,400,1,Bot
1,109,192,1,Benign
1,109,96,1,Benign
1,107,86,1,Benign
2,81,160,1,Bot
1,107,172,1,Benign
1,106,18,1,Benign
1,109,26,1,Benign
1,108,205,1,Benign
1,108,86,1,Benign
1,106,96,1,Benign
1,110,130,1,Benign
6,113,532,1,Bot
1,111,38,1,Bot
1,116,18,1,Benign
1,118,114,1,Bot
1,118,220,2,Bot
1,108,65,1,Benign
4,114,514,1,Bot
1,113,96,1,Benign
1,236,301,4,Benign
1,106,288,1,Benign
6,56,5504,16,Bot
1,106,96,1,Benign
1,107,18,1,Benign
1,51,50,1,Bot
1,106,96,1,Benign
2,116,100,1,Bot
1,108,26,1,Benign
1,107,192,1,Benign
2,107,54,2,Benign
1,106,96,1,Benign
1,106,26,1,Benign
2,116,76,1,Bot
1,41,86,1,Benign
1,111,420,1,Benign
1,110,90,1,Benign
1,110,576,1,Benign
1,107,96,1,Benign
1,107,130,1,Benign
1,44,206,1,Benign
1,108,18,1,Benign
1,113,50,1,Bot
1,42,172,1,Benign
1,110,26,1,Benign
1,108,65,1,Benign
1,52,122,1,Bot
1,112,130,1,Benign
1,109,18,1,Benign
1,106,96,1,Benign
1,111,192,1,Benign
1,111,582,1,Benign
1,238,26,1,Benign
1,111,65,1,Benign
1,110,288,1,Benign
8,51,5284,1,Bot
1,111,26,1,Benign
1,110,51,1,Benign
1,111,40,1,Benign
1,113,18,1,Benign
1,112,202,1,Benign
1,111,96,1,Benign
3,114,228,1,Bot
1,110,288,1,Benign
1,110,96,1,Benign
1,111,26,1,Benign
1,110,26,1,Benign
1,110,96,1,Benign
1,110,288,1,Benign
1,111,198,1,Benign
1,110,96,1,Benign
2,116,3908,1,Bot
1,110,192,1,Benign
1,110,202,1,Benign
1,110,209,1,Benign
1,111,202,1,Benign
1,112,215,1,Benign
1,111,18,1,Benign
1,115,38,1,Bot
1,112,26,1,Benign
1,111,208,1,Benign
1,112,658,1,Benign
1,112,215,1,Benign
